#XList	YList	IList
1808.199951	4241.100098	45.344849
1808.199951	4215.100098	0.000000
1808.199951	4189.100098	0.000000
1808.199951	4163.100098	0.000000
1808.199951	4137.100098	134.377853
1808.199951	4111.100098	0.000000
1808.199951	4085.100098	61.542233
1808.199951	4059.100098	27.756994
1808.199951	4033.100098	0.000000
1808.199951	4007.100098	8.256516
1808.199951	3981.100098	1.403062
1808.199951	3955.100098	0.000000
1808.199951	3929.100098	31.269999
1808.199951	3903.100098	0.000000
1808.199951	3877.100098	0.000000
1808.199951	3851.100098	69.626381
1808.199951	3825.100098	18.308672
1808.199951	3799.100098	24.042713
1808.199951	3773.100098	38.772018
1808.199951	3747.100098	0.000000
1808.199951	3721.100098	0.000000
1808.199951	3695.100098	20.243118
1808.199951	3669.100098	16.160431
1808.199951	3643.100098	0.000000
1808.199951	3617.100098	0.000000
1808.199951	3591.100098	4.369719
1808.199951	3565.100098	3.374157
1808.199951	3539.100098	0.000000
1808.199951	3513.100098	0.000000
1808.199951	3487.100098	0.000000
1808.199951	3461.100098	0.000000
1808.199951	3435.100098	36.521221
1808.199951	3409.100098	21.598469
1808.199951	3383.100098	0.000000
1808.199951	3357.100098	0.000000
1808.199951	3331.100098	3.682826
1808.199951	3305.100098	53.483608
1808.199951	3279.100098	26.712784
1808.199951	3253.100098	24.487389
1808.199951	3227.100098	0.000000
1808.199951	3201.100098	18.001944
1808.199951	3175.100098	73.938713
1808.199951	3149.100098	0.000000
1808.199951	3123.100098	42.861721
1808.199951	3097.100098	18.401300
1808.199951	3071.100098	70.992455
1808.199951	3045.100098	25.512899
1808.199951	3019.100098	0.000000
1808.199951	2993.100098	0.000000
1808.199951	2967.100098	51.066879
1808.199951	2941.100098	0.000000
1808.199951	2915.100098	0.000000
1808.199951	2889.100098	8.822903
1808.199951	2863.100098	0.000000
1808.199951	2837.100098	0.000000
1808.199951	2811.100098	0.000000
1808.199951	2785.100098	29.731726
1808.199951	2759.100098	6.887491
1808.199951	2733.100098	0.000000
1808.199951	2707.100098	0.000000
1808.199951	2681.100098	0.000000
1808.199951	2655.100098	21.370535
1808.199951	2629.100098	12.533290
1808.199951	2603.100098	28.401007
1808.199951	2577.100098	0.000000
1808.199951	2551.100098	0.000000
1808.199951	2525.100098	0.000000
1808.199951	2499.100098	0.000000
1808.199951	2473.100098	16.979645
1808.199951	2447.100098	0.000000
1808.199951	2421.100098	0.000000
1808.199951	2395.100098	13.977664
1808.199951	2369.100098	43.421303
1808.199951	2343.100098	20.692253
1808.199951	2317.100098	36.550995
1808.199951	2291.100098	0.000000
1808.199951	2265.100098	0.000000
1808.199951	2239.100098	7.437864
1808.199951	2213.100098	0.012639
1808.199951	2187.100098	1.024992
1808.199951	2161.100098	0.000000
1808.199951	2135.100098	4.408624
1808.199951	2109.100098	0.000000
1808.199951	2083.100098	0.000000
1808.199951	2057.100098	0.000000
1808.199951	2031.099976	40.445698
1808.199951	2005.099976	0.000000
1808.199951	1979.099976	0.000000
1808.199951	1953.099976	0.000000
1808.199951	1927.099976	5.075921
1808.199951	1901.099976	33.470551
1808.199951	1875.099976	3.093436
1808.199951	1849.099976	0.000000
1808.199951	1823.099976	0.000000
1808.199951	1797.099976	29.572199
1808.199951	1771.099976	0.000000
1808.199951	1745.099976	11.301287
1808.199951	1719.099976	42.482975
1808.199951	1693.099976	23.292353
1808.199951	1667.099976	2.243827
1808.199951	1641.099976	54.604778
1808.199951	1615.099976	24.913729
1808.199951	1589.099976	0.000000
1808.199951	1563.099976	17.541193
1808.199951	1537.099976	7.096731
1808.199951	1511.099976	10.418509
1808.199951	1485.099976	26.223091
1808.199951	1459.099976	33.659756
1808.199951	1433.099976	0.000000
1808.199951	1407.099976	0.000000
1808.199951	1381.099976	4.503438
1808.199951	1355.099976	0.000000
1808.199951	1329.099976	0.000000
1808.199951	1303.099976	0.000000
1808.199951	1277.099976	50.090046
1808.199951	1251.099976	19.591860
1808.199951	1225.099976	0.000000
1808.199951	1199.099976	0.000000
1808.199951	1173.099976	69.781853
1808.199951	1147.099976	16.408350
1808.199951	1121.099976	96.636177
1808.199951	1095.099976	4.972196
1808.199951	1069.099976	0.000000
1808.199951	1043.099976	35.973553
1808.199951	1017.099976	2.876247
1808.199951	991.099976	0.000000
1808.199951	965.099976	0.000000
1808.199951	939.099976	0.000000
1808.199951	913.099976	7.661531
1808.199951	887.099976	7.686646
1808.199951	861.099976	0.000000
1808.199951	835.099976	0.000000
1808.199951	809.099976	59.456455
1808.199951	783.099976	0.000000
1808.199951	757.099976	0.000000
1808.199951	731.099976	64.406158
1808.199951	705.099976	0.000000
1808.199951	679.099976	29.578163
1808.199951	653.099976	0.000000
1808.199951	627.099976	0.000000
1808.199951	601.099976	63.045532
1808.199951	575.099976	0.000000
1808.199951	549.099976	29.694120
1808.199951	523.099976	0.000000
1808.199951	497.100006	0.000000
1808.199951	471.100006	0.000000
1808.199951	445.100006	4.530759
1808.199951	419.100006	0.000000
1808.199951	393.100006	0.000000
1808.199951	367.100006	38.568665
1808.199951	341.100006	79.671776
1808.199951	315.100006	0.000000
1808.199951	289.100006	0.000000
1808.199951	263.100006	38.578331
1834.199951	5411.100098	21.640886
1834.199951	5385.100098	0.000000
1834.199951	5359.100098	70.526581
1834.199951	5333.100098	23.134001
1834.199951	5307.100098	0.000000
1834.199951	5281.100098	0.000000
1834.199951	5255.100098	0.000000
1834.199951	5229.100098	0.000000
1834.199951	5203.100098	6.826093
1834.199951	5177.100098	20.262772
1834.199951	5151.100098	29.541759
1834.199951	5125.100098	0.000000
1834.199951	5099.100098	13.619460
1834.199951	5073.100098	5.370745
1834.199951	5047.100098	0.000000
1834.199951	5021.100098	62.652031
1834.199951	4995.100098	17.307161
1834.199951	4969.100098	0.000000
1834.199951	4943.100098	2.270370
1834.199951	4917.100098	3.053005
1834.199951	4891.100098	15.956010
1834.199951	4865.100098	73.551018
1834.199951	4839.100098	4.532187
1834.199951	4813.100098	44.830002
1834.199951	4787.100098	8.877557
1834.199951	4761.100098	46.894875
1834.199951	4735.100098	22.816944
1834.199951	4709.100098	7.384571
1834.199951	4683.100098	26.293427
1834.199951	4657.100098	0.000000
1834.199951	4631.100098	48.366776
1834.199951	4605.100098	73.801857
1834.199951	4579.100098	0.000000
1834.199951	4553.100098	0.000000
1834.199951	4527.100098	106.978798
1834.199951	4501.100098	0.000000
1834.199951	4475.100098	25.915556
1834.199951	4449.100098	0.000000
1834.199951	4423.100098	0.000000
1834.199951	4397.100098	0.000000
1834.199951	4371.100098	0.000000
1834.199951	4345.100098	0.000000
1834.199951	4319.100098	0.000000
1834.199951	4293.100098	0.000000
1834.199951	4267.100098	34.916660
1834.199951	4241.100098	0.000000
1834.199951	4215.100098	13.706621
1834.199951	4189.100098	69.636124
1834.199951	4163.100098	29.469425
1834.199951	4137.100098	0.000000
1834.199951	4111.100098	0.000000
1834.199951	4085.100098	39.341473
1834.199951	4059.100098	9.436552
1834.199951	4033.100098	1.428660
1834.199951	4007.100098	0.000000
1834.199951	3981.100098	0.000000
1834.199951	3955.100098	24.907444
1834.199951	3929.100098	0.000000
1834.199951	3903.100098	0.000000
1834.199951	3877.100098	0.000000
1834.199951	3851.100098	12.864119
1834.199951	3825.100098	21.940186
1834.199951	3799.100098	29.855318
1834.199951	3773.100098	8.368407
1834.199951	3747.100098	0.000000
1834.199951	3721.100098	0.000000
1834.199951	3695.100098	2.907361
1834.199951	3669.100098	8.055783
1834.199951	3643.100098	60.430458
1834.199951	3617.100098	0.000000
1834.199951	3591.100098	33.580948
1834.199951	3565.100098	7.630335
1834.199951	3539.100098	0.000000
1834.199951	3513.100098	1.148550
1834.199951	3487.100098	0.000000
1834.199951	3461.100098	38.723682
1834.199951	3435.100098	0.000000
1834.199951	3409.100098	0.000000
1834.199951	3383.100098	40.017941
1834.199951	3357.100098	25.851084
1834.199951	3331.100098	50.711056
1834.199951	3305.100098	21.410778
1834.199951	3279.100098	22.401453
1834.199951	3253.100098	0.000000
1834.199951	3227.100098	0.000000
1834.199951	3201.100098	0.000000
1834.199951	3175.100098	0.000000
1834.199951	3149.100098	0.000000
1834.199951	3123.100098	0.000000
1834.199951	3097.100098	1.718499
1834.199951	3071.100098	0.000000
1834.199951	3045.100098	0.000000
1834.199951	3019.100098	0.000000
1834.199951	2993.100098	1.607985
1834.199951	2967.100098	10.184598
1834.199951	2941.100098	2.248798
1834.199951	2915.100098	0.000000
1834.199951	2889.100098	0.000000
1834.199951	2863.100098	0.000000
1834.199951	2837.100098	0.000000
1834.199951	2811.100098	28.273687
1834.199951	2785.100098	0.000000
1834.199951	2759.100098	37.102856
1834.199951	2733.100098	43.342670
1834.199951	2707.100098	36.542294
1834.199951	2681.100098	0.000000
1834.199951	2655.100098	0.000000
1834.199951	2629.100098	2.001445
1834.199951	2603.100098	0.000000
1834.199951	2577.100098	0.000000
1834.199951	2551.100098	56.878559
1834.199951	2525.100098	0.000000
1834.199951	2499.100098	9.365805
1834.199951	2473.100098	42.426132
1834.199951	2447.100098	55.346825
1834.199951	2421.100098	0.000000
1834.199951	2395.100098	0.000000
1834.199951	2369.100098	0.000000
1834.199951	2343.100098	0.000000
1834.199951	2317.100098	14.472239
1834.199951	2291.100098	1.455356
1834.199951	2265.100098	48.438377
1834.199951	2239.100098	0.000000
1834.199951	2213.100098	57.547287
1834.199951	2187.100098	0.000000
1834.199951	2161.100098	0.000000
1834.199951	2135.100098	0.000000
1834.199951	2109.100098	32.935535
1834.199951	2083.100098	17.124498
1834.199951	2057.100098	14.652792
1834.199951	2031.099976	2.130227
1834.199951	2005.099976	24.384672
1834.199951	1979.099976	0.000000
1834.199951	1953.099976	36.402805
1834.199951	1927.099976	28.986044
1834.199951	1901.099976	0.000000
1834.199951	1875.099976	0.000000
1834.199951	1849.099976	59.049706
1834.199951	1823.099976	44.074192
1834.199951	1797.099976	10.232361
1834.199951	1771.099976	43.752846
1834.199951	1745.099976	0.000000
1834.199951	1719.099976	17.356392
1834.199951	1693.099976	0.000000
1834.199951	1667.099976	17.799171
1834.199951	1641.099976	42.012688
1834.199951	1615.099976	17.443600
1834.199951	1589.099976	57.394653
1834.199951	1563.099976	0.000000
1834.199951	1537.099976	0.000000
1834.199951	1511.099976	0.000000
1834.199951	1485.099976	26.734898
1834.199951	1459.099976	0.000000
1834.199951	1433.099976	0.000000
1834.199951	1407.099976	51.300507
1834.199951	1381.099976	0.000000
1834.199951	1355.099976	13.706330
1834.199951	1329.099976	0.000000
1834.199951	1303.099976	0.000000
1834.199951	1277.099976	30.815170
1834.199951	1251.099976	0.000000
1834.199951	1225.099976	21.692621
1834.199951	1199.099976	0.000000
1834.199951	1173.099976	2.151294
1834.199951	1147.099976	0.000000
1834.199951	1121.099976	0.000000
1834.199951	1095.099976	0.000000
1834.199951	1069.099976	49.460857
1834.199951	1043.099976	0.000000
1834.199951	1017.099976	90.825310
1834.199951	991.099976	13.115240
1834.199951	965.099976	0.000000
1834.199951	939.099976	63.711212
1834.199951	913.099976	23.028320
1834.199951	887.099976	6.071153
1834.199951	861.099976	34.948055
1834.199951	835.099976	0.000000
1834.199951	809.099976	0.000000
1834.199951	783.099976	0.000000
1834.199951	757.099976	10.779080
1834.199951	731.099976	0.000000
1834.199951	705.099976	28.807888
1834.199951	679.099976	0.000000
1834.199951	653.099976	22.179485
1834.199951	627.099976	9.377295
1834.199951	601.099976	0.000000
1834.199951	575.099976	66.640945
1834.199951	549.099976	0.000000
1834.199951	523.099976	2.200224
1834.199951	497.100006	47.555870
1834.199951	471.100006	3.657273
1834.199951	445.100006	24.110502
1834.199951	419.100006	0.431778
1834.199951	393.100006	0.000000
1834.199951	367.100006	0.000000
1834.199951	341.100006	0.000000
1834.199951	315.100006	0.000000
1834.199951	289.100006	1.561587
1834.199951	263.100006	14.806547
1860.199951	5411.100098	0.000000
1860.199951	5385.100098	14.689122
1860.199951	5359.100098	0.000000
1860.199951	5333.100098	0.000000
1860.199951	5307.100098	0.000000
1860.199951	5281.100098	3.667368
1860.199951	5255.100098	0.000000
1860.199951	5229.100098	7.717474
1860.199951	5203.100098	73.293427
1860.199951	5177.100098	75.501221
1860.199951	5151.100098	45.600719
1860.199951	5125.100098	70.466431
1860.199951	5099.100098	8.189221
1860.199951	5073.100098	60.983231
1860.199951	5047.100098	3.411066
1860.199951	5021.100098	32.793503
1860.199951	4995.100098	0.000000
1860.199951	4969.100098	24.871370
1860.199951	4943.100098	6.301953
1860.199951	4917.100098	0.000000
1860.199951	4891.100098	5.106123
1860.199951	4865.100098	0.000000
1860.199951	4839.100098	28.881826
1860.199951	4813.100098	34.309483
1860.199951	4787.100098	0.000000
1860.199951	4761.100098	33.719643
1860.199951	4735.100098	0.000000
1860.199951	4709.100098	16.515606
1860.199951	4683.100098	0.000000
1860.199951	4657.100098	0.000000
1860.199951	4631.100098	94.409134
1860.199951	4605.100098	32.988724
1860.199951	4579.100098	11.007933
1860.199951	4553.100098	58.916958
1860.199951	4527.100098	32.671875
1860.199951	4501.100098	0.000000
1860.199951	4475.100098	0.000000
1860.199951	4449.100098	0.000000
1860.199951	4423.100098	0.000000
1860.199951	4397.100098	0.000000
1860.199951	4371.100098	9.739286
1860.199951	4345.100098	11.158381
1860.199951	4319.100098	71.384331
1860.199951	4293.100098	0.000000
1860.199951	4267.100098	38.738724
1860.199951	4241.100098	10.335376
1860.199951	4215.100098	0.000000
1860.199951	4189.100098	26.107859
1860.199951	4163.100098	0.000000
1860.199951	4137.100098	2.759462
1860.199951	4111.100098	20.730192
1860.199951	4085.100098	0.000000
1860.199951	4059.100098	38.587215
1860.199951	4033.100098	0.000000
1860.199951	4007.100098	0.000000
1860.199951	3981.100098	0.000000
1860.199951	3955.100098	0.000000
1860.199951	3929.100098	89.708359
1860.199951	3903.100098	35.716152
1860.199951	3877.100098	6.955849
1860.199951	3851.100098	0.000000
1860.199951	3825.100098	55.047523
1860.199951	3799.100098	7.042943
1860.199951	3773.100098	0.000000
1860.199951	3747.100098	0.000000
1860.199951	3721.100098	1.035340
1860.199951	3695.100098	11.214653
1860.199951	3669.100098	0.000000
1860.199951	3643.100098	0.000000
1860.199951	3617.100098	0.000000
1860.199951	3591.100098	0.870865
1860.199951	3565.100098	0.000000
1860.199951	3539.100098	0.000000
1860.199951	3513.100098	0.000000
1860.199951	3487.100098	0.000000
1860.199951	3461.100098	34.220387
1860.199951	3435.100098	19.422094
1860.199951	3409.100098	0.000000
1860.199951	3383.100098	0.000000
1860.199951	3357.100098	0.000000
1860.199951	3331.100098	31.175142
1860.199951	3305.100098	0.000000
1860.199951	3279.100098	0.000000
1860.199951	3253.100098	0.000000
1860.199951	3227.100098	40.267403
1860.199951	3201.100098	37.627659
1860.199951	3175.100098	12.177069
1860.199951	3149.100098	0.000000
1860.199951	3123.100098	13.968394
1860.199951	3097.100098	0.000000
1860.199951	3071.100098	0.000000
1860.199951	3045.100098	47.433746
1860.199951	3019.100098	97.646439
1860.199951	2993.100098	0.000000
1860.199951	2967.100098	0.615376
1860.199951	2941.100098	0.000000
1860.199951	2915.100098	31.809010
1860.199951	2889.100098	0.000000
1860.199951	2863.100098	25.175077
1860.199951	2837.100098	0.000000
1860.199951	2811.100098	12.994423
1860.199951	2785.100098	1.114563
1860.199951	2759.100098	0.000000
1860.199951	2733.100098	33.220242
1860.199951	2707.100098	0.000000
1860.199951	2681.100098	70.987320
1860.199951	2655.100098	23.058800
1860.199951	2629.100098	0.000000
1860.199951	2603.100098	0.000000
1860.199951	2577.100098	69.777214
1860.199951	2551.100098	23.371502
1860.199951	2525.100098	0.000000
1860.199951	2499.100098	0.000000
1860.199951	2473.100098	14.830434
1860.199951	2447.100098	37.860493
1860.199951	2421.100098	0.000000
1860.199951	2395.100098	3.312119
1860.199951	2369.100098	13.117721
1860.199951	2343.100098	0.000000
1860.199951	2317.100098	0.000000
1860.199951	2291.100098	0.000000
1860.199951	2265.100098	17.941742
1860.199951	2239.100098	0.000000
1860.199951	2213.100098	0.000000
1860.199951	2187.100098	0.000000
1860.199951	2161.100098	0.000000
1860.199951	2135.100098	0.194118
1860.199951	2109.100098	0.000000
1860.199951	2083.100098	8.775021
1860.199951	2057.100098	0.901356
1860.199951	2031.099976	60.154350
1860.199951	2005.099976	9.412951
1860.199951	1979.099976	13.655939
1860.199951	1953.099976	0.000000
1860.199951	1927.099976	30.719065
1860.199951	1901.099976	26.224947
1860.199951	1875.099976	30.245731
1860.199951	1849.099976	39.449150
1860.199951	1823.099976	55.116661
1860.199951	1797.099976	0.000000
1860.199951	1771.099976	9.369184
1860.199951	1745.099976	14.562008
1860.199951	1719.099976	26.042353
1860.199951	1693.099976	14.921578
1860.199951	1667.099976	0.000000
1860.199951	1641.099976	0.000000
1860.199951	1615.099976	62.217693
1860.199951	1589.099976	42.385025
1860.199951	1563.099976	0.000000
1860.199951	1537.099976	0.000000
1860.199951	1511.099976	90.983002
1860.199951	1485.099976	5.305526
1860.199951	1459.099976	0.000000
1860.199951	1433.099976	29.182608
1860.199951	1407.099976	11.693749
1860.199951	1381.099976	0.000000
1860.199951	1355.099976	11.302949
1860.199951	1329.099976	19.083372
1860.199951	1303.099976	0.000000
1860.199951	1277.099976	42.181778
1860.199951	1251.099976	0.000000
1860.199951	1225.099976	0.000000
1860.199951	1199.099976	29.074606
1860.199951	1173.099976	0.000000
1860.199951	1147.099976	0.000000
1860.199951	1121.099976	25.033575
1860.199951	1095.099976	54.054379
1860.199951	1069.099976	45.298058
1860.199951	1043.099976	11.697141
1860.199951	1017.099976	17.889824
1860.199951	991.099976	0.000000
1860.199951	965.099976	0.000000
1860.199951	939.099976	57.476425
1860.199951	913.099976	0.000000
1860.199951	887.099976	30.610086
1860.199951	861.099976	3.111262
1860.199951	835.099976	0.000000
1860.199951	809.099976	24.402103
1860.199951	783.099976	0.000000
1860.199951	757.099976	0.000000
1860.199951	731.099976	0.000000
1860.199951	705.099976	0.000000
1860.199951	679.099976	11.606365
1860.199951	653.099976	22.859095
1860.199951	627.099976	30.924633
1860.199951	601.099976	0.000000
1860.199951	575.099976	2.643965
1860.199951	549.099976	54.680252
1860.199951	523.099976	27.954035
1860.199951	497.100006	0.000000
1860.199951	471.100006	0.000000
1860.199951	445.100006	0.000000
1860.199951	419.100006	0.000000
1860.199951	393.100006	0.000000
1860.199951	367.100006	0.000000
1860.199951	341.100006	58.542561
1860.199951	315.100006	0.000000
1860.199951	289.100006	0.000000
1860.199951	263.100006	0.000000
1886.199951	5411.100098	7.980779
1886.199951	5385.100098	1.187711
1886.199951	5359.100098	0.000000
1886.199951	5333.100098	52.594772
1886.199951	5307.100098	0.000000
1886.199951	5281.100098	0.000000
1886.199951	5255.100098	0.000000
1886.199951	5229.100098	5.646193
1886.199951	5203.100098	0.000000
1886.199951	5177.100098	3.736068
1886.199951	5151.100098	33.087936
1886.199951	5125.100098	0.000000
1886.199951	5099.100098	12.912951
1886.199951	5073.100098	0.000000
1886.199951	5047.100098	28.248547
1886.199951	5021.100098	29.638462
1886.199951	4995.100098	16.523647
1886.199951	4969.100098	29.087517
1886.199951	4943.100098	14.434588
1886.199951	4917.100098	10.710655
1886.199951	4891.100098	0.000000
1886.199951	4865.100098	0.000000
1886.199951	4839.100098	0.000000
1886.199951	4813.100098	6.562423
1886.199951	4787.100098	0.000000
1886.199951	4761.100098	0.000000
1886.199951	4735.100098	0.000000
1886.199951	4709.100098	0.000000
1886.199951	4683.100098	48.000927
1886.199951	4657.100098	0.000000
1886.199951	4631.100098	13.008019
1886.199951	4605.100098	14.924326
1886.199951	4579.100098	21.712021
1886.199951	4553.100098	0.000000
1886.199951	4527.100098	0.000000
1886.199951	4501.100098	0.000000
1886.199951	4475.100098	0.000000
1886.199951	4449.100098	0.000000
1886.199951	4423.100098	0.000000
1886.199951	4397.100098	0.000000
1886.199951	4371.100098	0.000000
1886.199951	4345.100098	0.000000
1886.199951	4319.100098	0.000000
1886.199951	4293.100098	0.000000
1886.199951	4267.100098	0.000000
1886.199951	4241.100098	0.796254
1886.199951	4215.100098	0.000000
1886.199951	4189.100098	0.000000
1886.199951	4163.100098	0.000000
1886.199951	4137.100098	44.642281
1886.199951	4111.100098	0.000000
1886.199951	4085.100098	30.661112
1886.199951	4059.100098	0.000000
1886.199951	4033.100098	0.000000
1886.199951	4007.100098	0.000000
1886.199951	3981.100098	0.000000
1886.199951	3955.100098	22.608604
1886.199951	3929.100098	0.000000
1886.199951	3903.100098	0.000000
1886.199951	3877.100098	26.303528
1886.199951	3851.100098	0.000000
1886.199951	3825.100098	0.000000
1886.199951	3799.100098	0.000000
1886.199951	3773.100098	33.495804
1886.199951	3747.100098	9.674028
1886.199951	3721.100098	4.272534
1886.199951	3695.100098	25.192791
1886.199951	3669.100098	35.705975
1886.199951	3643.100098	76.402855
1886.199951	3617.100098	0.000000
1886.199951	3591.100098	0.000000
1886.199951	3565.100098	0.000000
1886.199951	3539.100098	0.000000
1886.199951	3513.100098	0.000000
1886.199951	3487.100098	0.000000
1886.199951	3461.100098	0.000000
1886.199951	3435.100098	0.000000
1886.199951	3409.100098	24.107203
1886.199951	3383.100098	7.046535
1886.199951	3357.100098	50.822315
1886.199951	3331.100098	35.715302
1886.199951	3305.100098	34.154537
1886.199951	3279.100098	99.355309
1886.199951	3253.100098	0.000000
1886.199951	3227.100098	0.000000
1886.199951	3201.100098	60.147873
1886.199951	3175.100098	26.264059
1886.199951	3149.100098	0.000000
1886.199951	3123.100098	0.000000
1886.199951	3097.100098	22.806330
1886.199951	3071.100098	0.000000
1886.199951	3045.100098	30.922495
1886.199951	3019.100098	0.000000
1886.199951	2993.100098	13.354839
1886.199951	2967.100098	5.284790
1886.199951	2941.100098	38.018314
1886.199951	2915.100098	17.272022
1886.199951	2889.100098	0.000000
1886.199951	2863.100098	45.944553
1886.199951	2837.100098	0.000000
1886.199951	2811.100098	0.000000
1886.199951	2785.100098	53.671719
1886.199951	2759.100098	0.000000
1886.199951	2733.100098	0.000000
1886.199951	2707.100098	49.092709
1886.199951	2681.100098	21.194841
1886.199951	2655.100098	10.193499
1886.199951	2629.100098	15.374926
1886.199951	2603.100098	48.045757
1886.199951	2577.100098	18.325161
1886.199951	2551.100098	0.000000
1886.199951	2525.100098	62.688850
1886.199951	2499.100098	0.000000
1886.199951	2473.100098	48.080330
1886.199951	2447.100098	27.364828
1886.199951	2421.100098	0.000000
1886.199951	2395.100098	79.236923
1886.199951	2369.100098	0.000000
1886.199951	2343.100098	29.372400
1886.199951	2317.100098	46.874020
1886.199951	2291.100098	0.000000
1886.199951	2265.100098	0.000000
1886.199951	2239.100098	0.000000
1886.199951	2213.100098	0.000000
1886.199951	2187.100098	18.478750
1886.199951	2161.100098	60.468155
1886.199951	2135.100098	0.000000
1886.199951	2109.100098	0.000000
1886.199951	2083.100098	0.000000
1886.199951	2057.100098	53.625137
1886.199951	2031.099976	12.433714
1886.199951	2005.099976	0.000000
1886.199951	1979.099976	21.235153
1886.199951	1953.099976	3.609630
1886.199951	1927.099976	0.000000
1886.199951	1901.099976	0.000000
1886.199951	1875.099976	0.000000
1886.199951	1849.099976	0.000000
1886.199951	1823.099976	0.000000
1886.199951	1797.099976	5.862164
1886.199951	1771.099976	0.000000
1886.199951	1745.099976	0.000000
1886.199951	1719.099976	12.603544
1886.199951	1693.099976	2.729310
1886.199951	1667.099976	25.781279
1886.199951	1641.099976	0.000000
1886.199951	1615.099976	22.224445
1886.199951	1589.099976	0.000000
1886.199951	1563.099976	0.000000
1886.199951	1537.099976	24.723049
1886.199951	1511.099976	0.000000
1886.199951	1485.099976	49.677948
1886.199951	1459.099976	4.125481
1886.199951	1433.099976	24.151690
1886.199951	1407.099976	0.000000
1886.199951	1381.099976	0.000000
1886.199951	1355.099976	38.221615
1886.199951	1329.099976	26.518253
1886.199951	1303.099976	25.988613
1886.199951	1277.099976	12.061085
1886.199951	1251.099976	0.000000
1886.199951	1225.099976	88.157471
1886.199951	1199.099976	4.554482
1886.199951	1173.099976	0.000000
1886.199951	1147.099976	0.000000
1886.199951	1121.099976	27.720217
1886.199951	1095.099976	16.336481
1886.199951	1069.099976	26.156723
1886.199951	1043.099976	0.000000
1886.199951	1017.099976	32.750114
1886.199951	991.099976	23.795504
1886.199951	965.099976	16.007105
1886.199951	939.099976	85.016411
1886.199951	913.099976	0.000000
1886.199951	887.099976	15.578699
1886.199951	861.099976	0.000000
1886.199951	835.099976	0.000000
1886.199951	809.099976	0.000000
1886.199951	783.099976	30.259657
1886.199951	757.099976	52.127888
1886.199951	731.099976	58.441376
1886.199951	705.099976	30.199535
1886.199951	679.099976	2.601006
1886.199951	653.099976	14.008966
1886.199951	627.099976	0.000000
1886.199951	601.099976	0.554273
1886.199951	575.099976	0.000000
1886.199951	549.099976	0.000000
1886.199951	523.099976	0.333490
1886.199951	497.100006	7.841153
1886.199951	471.100006	0.000000
1886.199951	445.100006	0.000000
1886.199951	419.100006	0.000000
1886.199951	393.100006	0.000000
1886.199951	367.100006	8.092898
1886.199951	341.100006	0.000000
1886.199951	315.100006	0.000000
1886.199951	289.100006	61.087383
1886.199951	263.100006	5.767002
1912.199951	5411.100098	12.781798
1912.199951	5385.100098	14.569809
1912.199951	5359.100098	42.912060
1912.199951	5333.100098	0.000000
1912.199951	5307.100098	33.009872
1912.199951	5281.100098	43.953613
1912.199951	5255.100098	59.885731
1912.199951	5229.100098	0.000000
1912.199951	5203.100098	0.000000
1912.199951	5177.100098	14.661969
1912.199951	5151.100098	0.000000
1912.199951	5125.100098	0.000000
1912.199951	5099.100098	29.658421
1912.199951	5073.100098	0.000000
1912.199951	5047.100098	24.093124
1912.199951	5021.100098	0.345319
1912.199951	4995.100098	0.000000
1912.199951	4969.100098	0.000000
1912.199951	4943.100098	89.130829
1912.199951	4917.100098	44.050678
1912.199951	4891.100098	0.000000
1912.199951	4865.100098	52.677265
1912.199951	4839.100098	29.320936
1912.199951	4813.100098	33.467945
1912.199951	4787.100098	6.747083
1912.199951	4761.100098	0.000000
1912.199951	4735.100098	2.348378
1912.199951	4709.100098	38.097027
1912.199951	4683.100098	16.475073
1912.199951	4657.100098	0.000000
1912.199951	4631.100098	60.071934
1912.199951	4605.100098	27.085754
1912.199951	4579.100098	0.000000
1912.199951	4553.100098	35.574257
1912.199951	4527.100098	51.577244
1912.199951	4501.100098	0.000000
1912.199951	4475.100098	24.508141
1912.199951	4449.100098	0.000000
1912.199951	4423.100098	4.514326
1912.199951	4397.100098	21.995544
1912.199951	4371.100098	31.152977
1912.199951	4345.100098	41.793739
1912.199951	4319.100098	0.000000
1912.199951	4293.100098	0.000000
1912.199951	4267.100098	0.000000
1912.199951	4241.100098	0.000000
1912.199951	4215.100098	33.639099
1912.199951	4189.100098	8.387859
1912.199951	4163.100098	13.109606
1912.199951	4137.100098	7.751094
1912.199951	4111.100098	12.079196
1912.199951	4085.100098	0.000000
1912.199951	4059.100098	0.000000
1912.199951	4033.100098	0.000000
1912.199951	4007.100098	0.000000
1912.199951	3981.100098	16.231995
1912.199951	3955.100098	0.000000
1912.199951	3929.100098	0.000000
1912.199951	3903.100098	79.412941
1912.199951	3877.100098	0.000000
1912.199951	3851.100098	61.303631
1912.199951	3825.100098	0.000000
1912.199951	3799.100098	0.000000
1912.199951	3773.100098	0.000000
1912.199951	3747.100098	0.000000
1912.199951	3721.100098	58.904987
1912.199951	3695.100098	0.000000
1912.199951	3669.100098	0.707432
1912.199951	3643.100098	16.986517
1912.199951	3617.100098	0.000000
1912.199951	3591.100098	10.259704
1912.199951	3565.100098	0.000000
1912.199951	3539.100098	36.227535
1912.199951	3513.100098	0.000000
1912.199951	3487.100098	0.000000
1912.199951	3461.100098	0.000000
1912.199951	3435.100098	0.000000
1912.199951	3409.100098	0.000000
